2111038-70685
41 w -71.11612 42.372571
51 o -71.06482 42.352621
55 w -71.11612 42.372571
73 h -71.07622 42.349771
82 o -71.070995 42.356421
2147437-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
74 h -71.07622 42.349771
75 o -71.08477 42.355471
78 o -71.008532 42.406503
109 h -71.07622 42.349771
2147438-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
72 h -71.07622 42.349771
2147439-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
74 h -71.07622 42.349771
2147440-165051
1 h -71.07622 42.349771
21 o -71.069768 42.361769
40 w -71.11612 42.372571
73 h -71.07622 42.349771
99 o -71.06482 42.352621
104 h -71.07622 42.349771
2147441-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
72 h -71.07622 42.349771
2147442-165051
1 h -71.07622 42.349771
25 o -71.070995 42.356421
40 w -71.11612 42.372571
56 o -71.120822 42.36841
60 w -71.11612 42.372571
72 h -71.07622 42.349771
86 o -71.031173 42.43265
2147443-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
73 h -71.07622 42.349771
2147444-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
72 h -71.07622 42.349771
2147445-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
73 h -71.07622 42.349771
2147446-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
53 o -71.130305 42.374197
55 w -71.11612 42.372571
72 h -71.07622 42.349771
2147447-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
73 h -71.07622 42.349771
2147448-165051
1 h -71.07622 42.349771
36 o -71.107474 42.337821
41 w -71.11612 42.372571
72 h -71.07622 42.349771
2147449-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
55 o -71.222106 42.303205
57 o -71.061724 42.35734
59 w -71.11612 42.372571
73 h -71.07622 42.349771
2147450-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
73 h -71.07622 42.349771
93 o -71.070995 42.356421
121 h -71.07622 42.349771
134 o -71.123746 42.370809
2147451-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
74 h -71.07622 42.349771
2147452-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
54 o -71.08477 42.355471
56 w -71.11612 42.372571
72 h -71.07622 42.349771
2147453-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
73 h -71.07622 42.349771
2147454-165051
1 h -71.07622 42.349771
2147455-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
73 h -71.07622 42.349771
100 o -71.08762 42.348346
103 h -71.07622 42.349771
2147456-165051
1 h -71.07622 42.349771
77 o -71.063127 42.324642
88 h -71.07622 42.349771
2147457-165051
1 h -71.07622 42.349771
107 o -71.059749 42.357992
2147458-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
73 h -71.07622 42.349771
2147459-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
72 h -71.07622 42.349771
2147460-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
72 h -71.07622 42.349771
2147461-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
73 h -71.07622 42.349771
2147462-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
63 o -71.123659 42.369973
66 w -71.11612 42.372571
73 h -71.07622 42.349771
2147463-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
74 h -71.07622 42.349771
91 o -71.156655 42.388436
2147464-165051
1 h -71.07622 42.349771
42 w -71.11612 42.372571
73 h -71.07622 42.349771
2147465-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
73 h -71.07622 42.349771
2147466-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
72 h -71.07622 42.349771
76 o -71.070995 42.356421
2147467-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
72 h -71.07622 42.349771
2147468-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
73 o -71.123541 42.343238
75 o -71.112128 42.330584
85 o -71.08762 42.348346
96 o -71.100313 42.348263
135 o -71.08762 42.348346
2147469-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
56 o -71.070995 42.356421
60 w -71.11612 42.372571
73 h -71.07622 42.349771
2147470-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
73 h -71.07622 42.349771
2147471-165051
1 h -71.07622 42.349771
40 w -71.11612 42.372571
72 h -71.07622 42.349771
106 o -71.09559 42.394646
2147472-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
74 h -71.07622 42.349771
2147473-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
73 h -71.07622 42.349771
2147474-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
72 h -71.07622 42.349771
75 o -71.095192 42.269335
96 h -71.07622 42.349771
98 o -71.059749 42.357992
103 h -71.07622 42.349771
106 o -71.060961 42.357274
2147475-165051
1 h -71.07622 42.349771
65 o -71.05158 42.333684
73 h -71.07622 42.349771
2147476-165051
1 h -71.07622 42.349771
41 w -71.11612 42.372571
55 o -71.070995 42.356421
57 w -71.11612 42.372571
74 h -71.07622 42.349771
113 o -71.08477 42.355471
128 h -71.07622 42.349771
2147477-165051
1 h -71.07622 42.349771
40 o -71.070995 42.356421
41 w -71.11612 42.372571
74 h -71.07622 42.349771
75 o -71.077694 42.3663
84 o -71.07665 42.346746
122 h -71.07622 42.349771
2147478-165051
1 h -71.07622 42.349771
