"FID_TXT","PID_PRCPID","USE_MAIN","NUM_FLR","AREA_POL","AREA_BLD","A_ATHLETIC","A_ACADEMIC","A_PUBLCASM","A_FIREPOL","A_GARAGE","A_HOTEL","A_LIBRARY","A_MALL","A_MEDICAL","A_MUSEUM","A_OFFICE","A_RESIDENT","A_RESTRNT","A_RETAIL","A_SUPERMRK","A_SCHOOL","A_WORSHIP"
"266","0501369000","Residential",5,120.41,602.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,361.25,0.00,240.83,0.00,0.00,0.00
"267","0501370000","Residential",5,119.28,596.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,357.85,119.28,119.28,0.00,0.00,0.00
"271","0501372000","Residential",5,131.32,656.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,393.97,0.00,262.65,0.00,0.00,0.00
"272","0501373000","Residential",5,131.33,656.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,394.01,0.00,262.67,0.00,0.00,0.00
"273","0501374000","Residential",5,144.86,724.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,434.59,0.00,289.72,0.00,0.00,0.00
"277","0501377000","Residential",9,346.20,3115.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3115.87,0.00,0.00,0.00,0.00,0.00
"278","0501380000","Residential",2,37.32,74.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,74.64,0.00,0.00,0.00,0.00,0.00
"279","0501380000","Residential",5,141.23,706.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,706.15,0.00,0.00,0.00,0.00,0.00
"280","0501380000","Residential",8,91.90,735.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735.27,0.00,0.00,0.00,0.00,0.00
"281","0501380000","Residential",8,538.05,4304.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4304.40,0.00,0.00,0.00,0.00,0.00
"282","0501382000","Residential",9,438.38,3945.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3945.50,0.00,0.00,0.00,0.00,0.00
"283","0501382100","Residential",5,167.09,835.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,835.45,0.00,0.00,0.00,0.00,0.00
"284","0501382200","Residential",5,188.08,940.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,940.43,0.00,0.00,0.00,0.00,0.00
"285","0501382300","Residential",6,146.40,878.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,878.40,0.00,0.00,0.00,0.00,0.00
"286","0501382400","Residential",5,138.53,692.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,692.67,0.00,0.00,0.00,0.00,0.00
"287","0501383000","Residential",7,254.68,1782.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,254.68,1273.42,0.00,254.68,0.00,0.00,0.00
"288","0501383000","Residential",8,2065.04,16520.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2065.04,12390.25,0.00,2065.04,0.00,0.00,0.00
"299","0501395000","Residential",5,210.51,1052.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210.51,631.54,0.00,210.51,0.00,0.00,0.00
"301","0501398000b","Residential",2,209.38,418.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,209.38,209.38,0.00,0.00,0.00,0.00
"302","0501398000b","Residential",9,961.05,8649.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7688.44,961.05,0.00,0.00,0.00,0.00
"305","0501401000","Residential",5,138.99,694.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,416.97,277.98,0.00,0.00,0.00,0.00
"307","0501403000","Residential",6,159.87,959.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,639.51,0.00,319.75,0.00,0.00,0.00
"308","0501404000","Residential",4,149.04,596.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,298.09,0.00,298.09,0.00,0.00,0.00
"309","0501405000","Residential",5,150.13,750.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,450.41,0.00,300.27,0.00,0.00,0.00
"313","0501408000","Residential",6,201.41,1208.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,805.64,0.00,402.82,0.00,0.00,0.00
"314","0501409000a","Residential",5,69.92,349.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,279.69,0.00,69.92,0.00,0.00,0.00
"315","0501409000a","Residential",6,74.51,447.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,372.57,0.00,74.51,0.00,0.00,0.00
"316","0501410000","Residential",6,59.59,357.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,238.37,0.00,119.18,0.00,0.00,0.00
"317","0501411000","Residential",5,63.08,315.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,189.25,0.00,126.17,0.00,0.00,0.00
"318","0501411000","Residential",6,67.13,402.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,268.53,0.00,134.26,0.00,0.00,0.00
"321","0502566000","Residential",1,89.08,89.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,89.08,0.00,0.00,0.00,0.00,0.00
"322","0502566000","Residential",10,494.26,4942.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4942.61,0.00,0.00,0.00,0.00,0.00
"337","0502575000","Residential",7,197.05,1379.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1379.37,0.00,0.00,0.00,0.00,0.00
"338","0502576000","Residential",7,156.63,1096.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1096.44,0.00,0.00,0.00,0.00,0.00
"339","0502577000","Residential",7,157.09,1099.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1099.64,0.00,0.00,0.00,0.00,0.00
"340","0502579010","Residential",2,487.42,974.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,974.85,0.00,0.00,0.00,0.00,0.00
"341","0502579010","Residential",5,701.31,3506.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3506.57,0.00,0.00,0.00,0.00,0.00
"342","0502581010","Residential",2,114.23,228.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,228.47,0.00,0.00,0.00,0.00,0.00
"343","0502581010","Residential",6,333.54,2001.28,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2001.28,0.00,0.00,0.00,0.00,0.00
"344","0502583000","Residential",6,234.24,1405.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1405.44,0.00,0.00,0.00,0.00,0.00
"345","0502585000","Residential",6,125.88,755.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755.31,0.00,0.00,0.00,0.00,0.00
"346","0502586000","Residential",6,139.10,834.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,834.62,0.00,0.00,0.00,0.00,0.00
"347","0502587000","Residential",2,108.62,217.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,217.24,0.00,0.00,0.00,0.00,0.00
"348","0502587000","Residential",3,77.84,233.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,233.53,0.00,0.00,0.00,0.00,0.00
"349","0502587000","Residential",6,155.46,932.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,932.79,0.00,0.00,0.00,0.00,0.00
"350","0502588000","Residential",2,115.44,230.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,230.88,0.00,0.00,0.00,0.00,0.00
"351","0502588000","Residential",3,66.52,199.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,199.57,0.00,0.00,0.00,0.00,0.00
"352","0502588000","Residential",6,166.70,1000.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.21,0.00,0.00,0.00,0.00,0.00
"353","0502589000","Residential",1,122.23,122.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,122.23,0.00,0.00,0.00
"354","0502589000","Residential",6,160.55,963.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802.78,0.00,160.55,0.00,0.00,0.00
"355","0502590000","Residential",2,253.08,506.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,506.17,0.00,0.00,0.00,0.00,0.00
"356","0502590000","Residential",5,91.53,457.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,457.69,0.00,0.00,0.00,0.00,0.00
"357","0502590000","Residential",6,238.18,1429.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1429.10,0.00,0.00,0.00,0.00,0.00
"358","0502591000","Residential",6,143.25,859.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,859.51,0.00,0.00,0.00,0.00,0.00
"359","0502592000","Residential",5,279.38,1396.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1396.92,0.00,0.00,0.00,0.00,0.00
"360","0502593000","Residential",7,91.73,642.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,642.12,0.00,0.00,0.00,0.00,0.00
"361","0502594000","Residential",6,216.36,1298.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1298.19,0.00,0.00,0.00,0.00,0.00
"362","0502595000","Residential",2,184.60,369.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,369.20,0.00,0.00,0.00,0.00,0.00
"363","0502595000","Residential",6,197.49,1184.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1184.97,0.00,0.00,0.00,0.00,0.00
"365","0502597000","Residential",11,374.88,4123.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4123.70,0.00,0.00,0.00,0.00,0.00
"366","0502598000","Residential",1,183.59,183.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183.59,0.00,0.00,0.00,0.00,0.00,0.00
"367","0502598000","Residential",19,993.06,18868.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,993.06,17875.17,0.00,0.00,0.00,0.00,0.00
"368","0502601000","Residential",7,234.24,1639.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1639.73,0.00,0.00,0.00,0.00,0.00
"369","0502602000","Residential",2,118.88,237.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,237.77,0.00,0.00,0.00,0.00,0.00
"370","0502602000","Residential",6,173.94,1043.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1043.69,0.00,0.00,0.00,0.00,0.00
"371","0502603000","Residential",6,154.22,925.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,925.33,0.00,0.00,0.00,0.00,0.00
"372","0502604000","Residential",2,94.12,188.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188.24,0.00,0.00,0.00,0.00,0.00
"373","0502604000","Residential",6,198.99,1193.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1193.94,0.00,0.00,0.00,0.00,0.00
"374","0502605000","Residential",2,76.51,153.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.02,0.00,0.00,0.00,0.00,0.00
"375","0502605000","Residential",6,149.69,898.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,898.16,0.00,0.00,0.00,0.00,0.00
"376","0502606000","Residential",6,86.52,519.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,519.12,0.00,0.00,0.00,0.00,0.00
"377","0502607000","Residential",2,76.89,153.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,153.79,0.00,0.00,0.00,0.00,0.00
"378","0502607000","Residential",6,97.38,584.32,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,584.32,0.00,0.00,0.00,0.00,0.00
"379","0502608000","Residential",2,81.50,163.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,163.00,0.00,0.00,0.00,0.00,0.00
"380","0502608000","Residential",6,141.58,849.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,849.51,0.00,0.00,0.00,0.00,0.00
"381","0502609000","Residential",2,98.15,196.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,196.31,0.00,0.00,0.00,0.00,0.00
"382","0502609000","Residential",6,122.11,732.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732.69,0.00,0.00,0.00,0.00,0.00
"383","0502610000","Residential",2,132.94,265.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,265.89,0.00,0.00,0.00,0.00,0.00
"384","0502610000","Residential",6,238.74,1432.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1432.48,0.00,0.00,0.00,0.00,0.00
"385","0502612000","Residential",6,118.93,713.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713.58,0.00,0.00,0.00,0.00,0.00
"386","0502613000","Residential",2,38.68,77.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.36,0.00,0.00,0.00,0.00,0.00
"387","0502613000","Residential",6,124.09,744.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,744.59,0.00,0.00,0.00,0.00,0.00
"388","0502614000","Residential",2,75.97,151.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,151.95,0.00,0.00,0.00,0.00,0.00
"389","0502614000","Residential",6,122.30,733.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,733.83,0.00,0.00,0.00,0.00,0.00
"390","0502615000","Residential",2,41.47,82.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,82.94,0.00,0.00,0.00,0.00,0.00
"391","0502615000","Residential",6,103.92,623.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,623.53,0.00,0.00,0.00,0.00,0.00
"392","0502616000","Residential",2,129.65,259.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,259.31,0.00,0.00,0.00,0.00,0.00
"393","0502616000","Residential",6,116.81,700.88,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700.88,0.00,0.00,0.00,0.00,0.00
"394","0502617000","Residential",2,14.30,28.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28.61,0.00,0.00,0.00,0.00,0.00
"395","0502617000","Residential",6,118.66,711.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,711.99,0.00,0.00,0.00,0.00,0.00
"396","0502618000","Residential",2,15.66,31.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,31.33,0.00,0.00,0.00,0.00,0.00
"397","0502618000","Residential",6,90.03,540.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,540.18,0.00,0.00,0.00,0.00,0.00
"398","0502619000","Residential",6,260.70,1564.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1564.24,0.00,0.00,0.00,0.00,0.00
"399","0502621000","Residential",6,267.74,1606.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1606.49,0.00,0.00,0.00,0.00,0.00
"400","0502622000","Residential",6,122.52,735.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735.13,0.00,0.00,0.00,0.00,0.00
"401","0502624000","Residential",2,106.46,212.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,212.92,0.00,0.00,0.00,0.00,0.00
"402","0502624000","Residential",6,229.95,1379.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1379.70,0.00,0.00,0.00,0.00,0.00
"403","0502625000","Residential",2,88.45,176.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,176.90,0.00,0.00,0.00,0.00,0.00
"404","0502625000","Residential",6,166.73,1000.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000.38,0.00,0.00,0.00,0.00,0.00
"405","0502626000","Residential",2,123.83,247.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,247.66,0.00,0.00,0.00,0.00,0.00
"406","0502626000","Residential",6,176.70,1060.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1060.20,0.00,0.00,0.00,0.00,0.00
"407","0502627000","Residential",5,398.21,1991.06,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1991.06,0.00,0.00,0.00,0.00,0.00
"408","0502627000","Residential",6,287.01,1722.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1722.10,0.00,0.00,0.00,0.00,0.00
"409","0502630000","Residential",6,239.02,1434.15,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1434.15,0.00,0.00,0.00,0.00,0.00
"410","0502631000","Residential",6,359.18,2155.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2155.10,0.00,0.00,0.00,0.00,0.00
"411","0502633000","Residential",11,473.77,5211.52,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5211.52,0.00,0.00,0.00,0.00,0.00
"412","0502634000","Residential",7,240.32,1682.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1682.26,0.00,0.00,0.00,0.00,0.00
"413","0502635000","Residential",2,42.58,85.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,85.17,0.00,0.00,0.00,0.00,0.00
"414","0502635000","Residential",3,87.41,262.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,262.24,0.00,0.00,0.00,0.00,0.00
"415","0502635000","Residential",7,286.20,2003.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2003.44,0.00,0.00,0.00,0.00,0.00
"419","0502639001","Residential",4,180.45,721.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,721.80,0.00,0.00,0.00,0.00,0.00
"420","0502639001","Residential",6,104.80,628.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,628.84,0.00,0.00,0.00,0.00,0.00
"421","0502640000","Residential",10,459.36,4593.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4593.60,0.00,0.00,0.00,0.00,0.00
"422","0502641000","Residential",6,54.26,325.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,325.57,0.00,0.00,0.00,0.00,0.00
"423","0502641000","Residential",7,623.17,4362.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,4362.21,0.00,0.00,0.00,0.00,0.00
"424","0502642000","Residential",5,259.22,1296.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1296.12,0.00,0.00,0.00,0.00,0.00
"425","0502643000","Residential",2,33.89,67.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,67.78,0.00,0.00,0.00,0.00,0.00
"426","0502643000","Residential",5,154.92,774.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,774.64,0.00,0.00,0.00,0.00,0.00
"427","0502644000","Residential",2,35.57,71.14,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,71.14,0.00,0.00,0.00,0.00,0.00
"428","0502644000","Residential",5,68.30,341.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,341.50,0.00,0.00,0.00,0.00,0.00
"429","0502644000","Residential",6,102.58,615.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,615.50,0.00,0.00,0.00,0.00,0.00
"430","0502645000","Residential",5,43.82,219.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,219.13,0.00,0.00,0.00,0.00,0.00
"431","0502645000","Residential",6,125.95,755.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755.71,0.00,0.00,0.00,0.00,0.00
"432","0502646000","Residential",5,158.07,790.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,790.36,0.00,0.00,0.00,0.00,0.00
"433","0502647000","Residential",3,60.03,180.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180.09,0.00,0.00,0.00,0.00,0.00
"434","0502647000","Residential",5,138.04,690.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,690.24,0.00,0.00,0.00,0.00,0.00
"435","0502648000","Residential",5,146.78,733.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,733.90,0.00,0.00,0.00,0.00,0.00
"436","0502649000","Residential",5,148.63,743.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,743.16,0.00,0.00,0.00,0.00,0.00
"437","0502650000","Residential",2,38.65,77.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,77.31,0.00,0.00,0.00,0.00,0.00
"438","0502650000","Residential",5,166.81,834.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,834.05,0.00,0.00,0.00,0.00,0.00
"439","0502651000","Residential",5,233.99,1169.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1169.95,0.00,0.00,0.00,0.00,0.00
"440","0502652000","Residential",5,217.89,1089.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1089.47,0.00,0.00,0.00,0.00,0.00
"441","0502653000","Residential",5,198.88,994.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,994.41,0.00,0.00,0.00,0.00,0.00
"442","0502654000","Residential",5,124.84,624.23,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,624.23,0.00,0.00,0.00,0.00,0.00
"443","0502654000","Residential",6,93.87,563.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,563.22,0.00,0.00,0.00,0.00,0.00
"444","0502655000","Residential",5,92.06,460.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,460.33,0.00,0.00,0.00,0.00,0.00
"445","0502655000","Residential",6,50.88,305.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,305.29,0.00,0.00,0.00,0.00,0.00
"446","0502656000","Residential",5,155.79,778.98,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778.98,0.00,0.00,0.00,0.00,0.00
"447","0502657000","Residential",5,134.50,672.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,672.53,0.00,0.00,0.00,0.00,0.00
"448","0502658000","Residential",7,263.86,1847.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1847.08,0.00,0.00,0.00,0.00,0.00
"449","0502659000","Residential",7,474.90,3324.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3324.36,0.00,0.00,0.00,0.00,0.00
"450","0502660000","Residential",5,118.06,590.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,590.33,0.00,0.00,0.00,0.00,0.00
"451","0502660000","Residential",6,57.91,347.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,347.47,0.00,0.00,0.00,0.00,0.00
"452","0502661000","Residential",5,149.17,745.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,745.89,0.00,0.00,0.00,0.00,0.00
"453","0502662000","Residential",5,154.18,770.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770.92,0.00,0.00,0.00,0.00,0.00
"454","0502663000","Residential",6,157.79,946.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,946.79,0.00,0.00,0.00,0.00,0.00
"455","0502664000","Residential",5,141.03,705.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,705.17,0.00,0.00,0.00,0.00,0.00
"456","0502664000","Residential",6,194.81,1168.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1168.87,0.00,0.00,0.00,0.00,0.00
"457","0502666000","Residential",5,299.21,1496.07,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1496.07,0.00,0.00,0.00,0.00,0.00
"458","0502668000","Residential",5,158.87,794.38,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,794.38,0.00,0.00,0.00,0.00,0.00
"459","0502669000","Residential",5,154.52,772.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,772.61,0.00,0.00,0.00,0.00,0.00
"460","0502670000","Residential",5,52.30,261.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,261.51,0.00,0.00,0.00,0.00,0.00
